ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,FCLTY_ROAD_NM_ADDR,TEL_NO,FCLTY_LA,FCLTY_LO,ADIT_DC
KCOWRPO22N000006084,자연,자연_공원,덕양 양지바름공원,전라남도,여수시,전라남도 여수시 소라면 하세동길 17-12,,34.798951,127.632489,
KCOWRPO22N000006085,자연,자연_공원,미평공원,전라남도,여수시,전라남도 여수시 미평남5길 15-1(미평동),,34.766156,127.705916,
KCOWRPO22N000006086,자연,자연_공원,문수공원1,전라남도,여수시,전라남도 여수시 문수북8길 7-14(문수동),,34.758964,127.709651,
KCOWRPO22N000006087,자연,자연_공원,문수공원2,전라남도,여수시,전라남도 여수시 문수북6길 47(문수동),,34.760031,127.705747,
KCOWRPO22N000006088,자연,자연_공원,거북선공원,전라남도,여수시,전라남도 여수시 거북선공원2길 10(학동),,34.761328,127.666804,
KCOWRPO22N000006089,자연,자연_공원,강남정공원,전라남도,여수시,전라남도 여수시 돌산읍 강남해안로 129,,34.716008,127.749932,
KCOWRPO22N000006090,자연,자연_공원,한산공원(구봉산),전라남도,여수시,전라남도 여수시 구봉산길 77-1(봉산동),,34.738428,127.713656,
KCOWRPO22N000006091,자연,자연_공원,항호공원,전라남도,여수시,전라남도 여수시 소호2길 14-1(소호동),,34.747455,127.656397,
KCOWRPO22N000006092,자연,자연_공원,심곡공원,전라남도,여수시,전라남도 여수시 안산5길 25(안산동),,34.758292,127.646462,
KCOWRPO22N000006093,자연,자연_공원,고인돌공원,전라남도,여수시,전라남도 여수시 미평3길 42(미평동),,34.768967,127.704392,
KCOWRPO22N000006094,자연,자연_공원,봉산공원,전라남도,여수시,전라남도 여수시 봉산남3길 17-22(봉산동),,34.734185,127.722081,
KCOWRPO22N000006095,자연,자연_공원,들꽃공원,전라남도,여수시,전라남도 여수시 오림4길 64(오림동),,34.756705,127.717636,
KCOWRPO22N000006096,자연,자연_공원,왕심천공원,전라남도,여수시,전라남도 여수시 둔덕7길 28(둔덕동),,34.770061,127.697447,
KCOWRPO22N000006097,자연,자연_공원,사벽공원,전라남도,여수시,전라남도 여수시 학동6길 18-22(학동),,34.765202,127.667957,
KCOWRPO22N000006098,자연,자연_공원,건천공원,전라남도,여수시,전라남도 여수시 학동4길 25-1(학동),,34.764515,127.667533,
KCOWRPO22N000006099,자연,자연_공원,도원공원,전라남도,여수시,전라남도 여수시 선원4길 38(선원동),,34.764424,127.651681,
KCOWRPO22N000006100,자연,자연_공원,봉두공원,전라남도,여수시,전라남도 여수시 소라면 의곡길 494,,34.832132,127.579764,
KCOWRPO22N000006101,자연,자연_공원,솔래공원,전라남도,여수시,전라남도 여수시 봉강4길 28(광무동),,34.742307,127.723623,
KCOWRPO22N000006102,자연,자연_공원,종포해양공원,전라남도,여수시,전라남도 여수시 이순신광장로 188-1(종화동),,34.738181,127.744676,
KCOWRPO22N000006103,자연,자연_공원,자산공원,전라남도,여수시,전라남도 여수시 자산공원길 88(종화동),,34.739185,127.750462,
KCOWRPO22N000006104,자연,자연_공원,용기공원,전라남도,여수시,전라남도 여수시 시청동1길 30(학동),,34.759675,127.662005,
KCOWRPO22N000006105,자연,자연_공원,청실,경기도,부천시,경기도 부천시 심중로119번길 18(중동),,37.494003,126.7694372,
KCOWRPO22N000006106,자연,자연_공원,태양,경기도,부천시,경기도 부천시 석천로25번길 9(상동),,37.4897297,126.7594041,
KCOWRPO22N000006107,자연,자연_공원,푸른,경기도,부천시,경기도 부천시 부흥로 261(중동),,37.4961969,126.7726105,
KCOWRPO22N000006108,자연,자연_공원,한림,경기도,부천시,경기도 부천시 경인로526번길 46(괴안동),,37.4831401,126.8145669,
KCOWRPO22N000006109,자연,자연_공원,한마음,경기도,부천시,경기도 부천시 부흥로 314(중동),,37.4941323,126.7775203,
KCOWRPO22N000006110,자연,자연_공원,한아름,경기도,부천시,경기도 부천시 상동로 78-1(상동),,37.4962618,126.7511739,
KCOWRPO22N000006111,자연,자연_공원,행복,경기도,부천시,경기도 부천시 상일로149번길 18-9(상동),,37.4917338,126.7598388,
KCOWRPO22N000006112,자연,자연_공원,행복한,경기도,부천시,"경기도 부천시 조마루로 47(상동, 행복한마을)",,37.50128,126.7495194,
KCOWRPO22N000006113,자연,자연_공원,흥천,경기도,부천시,경기도 부천시 부천로54번길 23(심곡동),,37.4891881,126.7847181,
KCOWRPO22N000006114,자연,자연_공원,111호,경기도,부천시,경기도 부천시 성곡로 55(여월동),,37.5185632,126.7986224,
KCOWRPO22N000006115,자연,자연_공원,강남,경기도,부천시,경기도 부천시 옥산로172번길 14(도당동),,37.5088514,126.7816837,
KCOWRPO22N000006116,자연,자연_공원,168호,경기도,부천시,"경기도 부천시 경인로 605(괴안동, 이편한세상 온수역)",,37.4890238,126.820366,
KCOWRPO22N000006117,자연,자연_공원,189호,경기도,부천시,"경기도 부천시 중동로 21(송내동, 래미안부천어반비스타)",,37.4822307,126.763356,
KCOWRPO22N000006118,자연,자연_공원,용두산공원,부산광역시,중구,부산광역시 중구 용두산길 37-55(광복동2가),,35.1009305,129.0324434,
KCOWRPO22N000006119,자연,자연_공원,중앙공원,부산광역시,중구,부산광역시 중구 민주공원길 19(영주동),,35.1096029,129.0281365,
KCOWRPO22N000006120,자연,자연_공원,원종,경기도,부천시,경기도 부천시 삼작로416번길 40(원종동),,37.5182216,126.8080743,
KCOWRPO22N000006121,자연,자연_공원,윗소사,경기도,부천시,경기도 부천시 소사로177번길 19(소사본동),,37.47406,126.7945736,
KCOWRPO22N000006122,자연,자연_공원,율곡,경기도,부천시,경기도 부천시 경인로216번길 66(심곡본동),,37.4804249,126.7788935,
KCOWRPO22N000006123,자연,자연_공원,은데미,경기도,부천시,경기도 부천시 성지로 17(원종동),,37.5205273,126.8116148,
KCOWRPO22N000006124,자연,자연_공원,은빛,경기도,부천시,"경기도 부천시 부일로 645(역곡동, 대진아파트)",,37.484073,126.8022151,
KCOWRPO22N000006125,자연,자연_공원,은하수,경기도,부천시,경기도 부천시 소삼로36번길 16(소사본동),,37.4776582,126.7967783,
KCOWRPO22N000006126,자연,자연_공원,은행,경기도,부천시,경기도 부천시 원미로149번길 4(원미동),,37.4961833,126.7908677,
KCOWRPO22N000006127,자연,자연_공원,장말,경기도,부천시,경기도 부천시 중동로161번길 37(중동),,37.4943548,126.7650916,
KCOWRPO22N000006128,자연,자연_공원,전원2단지,경기도,부천시,경기도 부천시 작동로 10(작동),,37.5107493,126.8098951,
KCOWRPO22N000006129,자연,자연_공원,정명,경기도,부천시,경기도 부천시 심곡로95번길 13(심곡본동),,37.4761149,126.774793,
KCOWRPO22N000006130,자연,자연_공원,종점,경기도,부천시,경기도 부천시 삼작로496번길 89(작동),,37.5180871,126.8196658,
KCOWRPO22N000006131,자연,자연_공원,중앙,경기도,부천시,경기도 부천시 소향로 162(중동),,37.5006043,126.7637161,
KCOWRPO22N000006132,자연,자연_공원,중흥,경기도,부천시,경기도 부천시 계남로 212(중동),,37.5069093,126.7722814,
KCOWRPO22N000006133,자연,자연_공원,진말,경기도,부천시,경기도 부천시 장말로 337(심곡동),,37.4909987,126.7798906,
KCOWRPO22N000006134,자연,자연_공원,소향,경기도,부천시,경기도 부천시 조마루로 264(중동),,37.497595,126.7728867,
KCOWRPO22N000006135,자연,자연_공원,솔안,경기도,부천시,경기도 부천시 부일로 246(상동),,37.4880783,126.7572853,
KCOWRPO22N000006136,자연,자연_공원,솔안말,경기도,부천시,경기도 부천시 경인로29번길 45(송내동),,37.4858057,126.7587106,
KCOWRPO22N000006137,자연,자연_공원,심곡천,경기도,부천시,경기도 부천시 부흥로336번길 7(중동),,37.493691,126.7799284,
KCOWRPO22N000006138,자연,자연_공원,안중근,경기도,부천시,경기도 부천시 송내대로 236(중동),,37.5044416,126.7590373,
KCOWRPO22N000006139,자연,자연_공원,약대,경기도,부천시,경기도 부천시 도약로163번길 12(중동),,37.5110861,126.7677408,
KCOWRPO22N000006140,자연,자연_공원,양은리,경기도,부천시,경기도 부천시 경인로170번길 80(송내동),,37.4804708,126.7738681,
KCOWRPO22N000006141,자연,자연_공원,어울마당,경기도,부천시,경기도 부천시 소사로807번길 8(원종동),,37.5281462,126.8044156,
KCOWRPO22N000006142,자연,자연_공원,여월근린,경기도,부천시,경기도 부천시 소사로 638(여월동),,37.513641,126.8017452,
KCOWRPO22N000006143,자연,자연_공원,여월체육,경기도,부천시,경기도 부천시 성오로 1(여월동),,37.5143396,126.8045264,
KCOWRPO22N000006144,자연,자연_공원,역곡,경기도,부천시,경기도 부천시 지봉로51번길 54(역곡동),,37.488332,126.8019489,
KCOWRPO22N000006145,자연,자연_공원,연꽃,경기도,부천시,경기도 부천시 옥산로 38(중동),,37.4970277,126.7819354,
KCOWRPO22N000006146,자연,자연_공원,오정대,경기도,부천시,경기도 부천시 상오정로 183(오정동),,37.5297829,126.7961418,
KCOWRPO22N000006147,자연,자연_공원,옥산,경기도,부천시,경기도 부천시 옥산로113번길 38(중동),,37.5040007,126.7783727,
KCOWRPO22N000006148,자연,자연_공원,원미,경기도,부천시,경기도 부천시 소사로 456(원미동),,37.4979854,126.7990398,
KCOWRPO22N000006149,자연,자연_공원,원미별빛,경기도,부천시,경기도 부천시 부천로90번길 51(원미동),,37.4919659,126.7873086,
KCOWRPO22N000006150,자연,자연_공원,산우물,경기도,부천시,경기도 부천시 부일로380번길 28(중동),,37.4862065,126.7725923,
KCOWRPO22N000006151,자연,자연_공원,살말,경기도,부천시,"경기도 부천시 수도로 18(약대동, 부천두산위브트레지움)",,37.5117835,126.7674321,
KCOWRPO22N000006152,자연,자연_공원,상동,경기도,부천시,경기도 부천시 부일로275번길 48(상동),,37.4904109,126.7610281,
KCOWRPO22N000006153,자연,자연_공원,상동호수,경기도,부천시,경기도 부천시 길주로 16(상동),,37.5061237,126.7441496,
KCOWRPO22N000006154,자연,자연_공원,상산,경기도,부천시,경기도 부천시 석천로356번길 31-5(삼정동),,37.5187594,126.7678798,
KCOWRPO22N000006155,자연,자연_공원,새싹,경기도,부천시,경기도 부천시 심중로 110(중동),,37.4928984,126.7705263,
KCOWRPO22N000006156,자연,자연_공원,새터,경기도,부천시,경기도 부천시 오정로212번길 22(오정동),,37.5265607,126.7838364,
KCOWRPO22N000006157,자연,자연_공원,샛별,경기도,부천시,경기도 부천시 계남로 243(중동),,37.5071688,126.7760795,
KCOWRPO22N000006158,자연,자연_공원,서촌,경기도,부천시,경기도 부천시 부일로 172(상동),,37.4882496,126.751048,
KCOWRPO22N000006159,자연,자연_공원,석천,경기도,부천시,경기도 부천시 석천로 85-1(상동),,37.4957304,126.7598453,
KCOWRPO22N000006160,자연,자연_공원,설악,경기도,부천시,"경기도 부천시 계남로 195(중동, 설악마을)",,37.5087004,126.7706825,
KCOWRPO22N000006161,자연,자연_공원,소사대공원,경기도,부천시,경기도 부천시 소사로 107(소사본동),,37.4679421,126.7966443,
KCOWRPO22N000006162,자연,자연_공원,소새울,경기도,부천시,경기도 부천시 은성로67번길 24(소사본동),,37.4766553,126.7986998,
KCOWRPO22N000006163,자연,자연_공원,소원,경기도,부천시,경기도 부천시 소사로300번길 41(소사동),,37.4849045,126.7969642,
KCOWRPO22N000006164,자연,자연_공원,소중,경기도,부천시,경기도 부천시 소사로125번길 36(소사본동),,37.4697874,126.7945122,
KCOWRPO22N000006165,자연,자연_공원,시흥공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 시흥하동로 89,,33.4777523,126.9068839,
KCOWRPO22N000006166,자연,자연_공원,천지공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 서문서로 43(서귀동),,33.2511829,126.5585134,
KCOWRPO22N000006167,자연,자연_공원,중앙공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로62번길 18(서귀동),,33.2503908,126.5635907,
KCOWRPO22N000006168,자연,자연_공원,동홍공원,제주특별자치도,서귀포시,"제주특별자치도 서귀포시 태평로536번길 6(동홍동, 삼아아파트)",,33.250911,126.5752658,
KCOWRPO22N000006169,자연,자연_공원,동광공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 동홍동로32번길 14(동홍동),,33.2575035,126.5763861,
KCOWRPO22N000006170,자연,자연_공원,토평근린공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 토평공단로139번길 17(토평동),,33.2928987,126.5808053,
KCOWRPO22N000006171,자연,자연_공원,미래1공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 신북로24번길 12(서호동),,33.2593064,126.5125958,
KCOWRPO22N000006172,자연,자연_공원,문화2공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 신서로114번길 40(강정동),,33.2577034,126.508212,
KCOWRPO22N000006173,자연,자연_공원,신학공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 신동로27번길 6-7(서호동),,33.2517344,126.5121056,
KCOWRPO22N000006174,자연,자연_공원,대청공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 신서로 38(강정동),,33.2534056,126.505164,
KCOWRPO22N000006175,자연,자연_공원,문화1공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 신서로102번길 27(강정동),,33.2597717,126.5086497,
KCOWRPO22N000006176,자연,자연_공원,시민공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 신서귀로 87(법환동),,33.2563333,126.5107494,
KCOWRPO22N000006177,자연,자연_공원,문화공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 김정문화로 32(강정동),,33.2514174,126.5076218,
KCOWRPO22N000006178,자연,자연_공원,하모공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 최남단해안로29번길 14,,33.2185711,126.2527283,
KCOWRPO22N000006179,자연,자연_공원,굴왓공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로150번길 4-1(동홍동),,33.2586209,126.5619531,
KCOWRPO22N000006180,자연,자연_공원,동홍동공원,제주특별자치도,서귀포시,"제주특별자치도 서귀포시 중산간동로 8002(동홍동, 동홍5주공아파트)",,33.2656224,126.5627881,
KCOWRPO22N000006181,자연,자연_공원,새터어린이공원,울산광역시,북구,"울산광역시 북구 중산동로 37(중산동, 중산 디아채아파트)",,35.6488726,129.3569246,
KCOWRPO22N000006182,자연,자연_공원,송정어린이공원,울산광역시,북구,"울산광역시 북구 박상진3로 55(송정동, 울산송정금강펜테리움그린테라스2차)",,35.6037579,129.3680176,
KCOWRPO22N000006183,자연,자연_공원,솔잎소공원,울산광역시,북구,울산광역시 북구 박상진11로 21(송정동),,35.6016177,129.3632104,
KCOWRPO22N000006184,자연,자연_공원,월라봉공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 월라봉로 76-40(신효동),,33.2705188,126.6045651,
KCOWRPO22N000006185,자연,자연_공원,문부공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 태평로537번길 40-9(동홍동),,33.2539881,126.5706943,
KCOWRPO22N000006186,자연,자연_공원,장수공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 동홍로99번길 32(동홍동),,33.2579825,126.5650127,
KCOWRPO22N000006187,자연,자연_공원,강창학공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중산간서로 97(강정동),,33.2611803,126.4995094,
KCOWRPO22N000006188,자연,자연_공원,중산소공원,울산광역시,북구,"울산광역시 북구 신천로 105(매곡동, 오토밸리로 효성해링턴 플레이스 아파트)",,35.6470604,129.3530357,
KCOWRPO22N000006189,자연,자연_공원,효문2공원(효정공원),울산광역시,북구,"울산광역시 북구 율동2길 8(효문동, 효문코오롱하늘채)",,35.5599311,129.3751136,
KCOWRPO22N000006190,자연,자연_공원,해오름공원,울산광역시,북구,울산광역시 북구 산하중앙2로 300(산하동),,35.6364633,129.4394931,
KCOWRPO22N000006191,자연,자연_공원,강동중앙공원,울산광역시,북구,울산광역시 북구 동해안로 1639(산하동),,35.630605,129.439257,
KCOWRPO22N000006192,자연,자연_공원,가온어린이공원,울산광역시,북구,"울산광역시 북구 화산로 19(화봉동, 화봉휴먼시아아파트)",,35.5942997,129.3651248,
KCOWRPO22N000006193,자연,자연_공원,어린이공원/22,충청북도,충주시,충청북도 충주시 남산11길 1(교현동),,36.9666284,127.9431737,
KCOWRPO22N000006194,자연,자연_공원,어린이공원/23,충청북도,충주시,충청북도 충주시 남산9길 25(교현동),,36.9659925,127.9456272,
KCOWRPO22N000006195,자연,자연_공원,어린이공원/24,충청북도,충주시,충청북도 충주시 남산6길 16(교현동),,36.9647169,127.9446817,
KCOWRPO22N000006196,자연,자연_공원,어린이공원/25,충청북도,충주시,충청북도 충주시 상방2길 36(봉방동),,36.975293,127.9136637,
KCOWRPO22N000006197,자연,자연_공원,어린이공원/28,충청북도,충주시,충청북도 충주시 상방6길 30(봉방동),,36.9736124,127.9128575,
KCOWRPO22N000006198,자연,자연_공원,어린이공원/29,충청북도,충주시,"충청북도 충주시 봉방8길 9(봉방동, 미림빌라)",,36.9745914,127.9163057,
KCOWRPO22N000006199,자연,자연_공원,어린이공원/30,충청북도,충주시,충청북도 충주시 삼원로 17(봉방동),,36.9718887,127.913906,
KCOWRPO22N000006200,자연,자연_공원,복사골,경기도,부천시,경기도 부천시 장말로293번길 45(중동),,37.4931403,126.7759044,
KCOWRPO22N000006201,자연,자연_공원,봄비,경기도,부천시,경기도 부천시 부흥로 369(심곡동),,37.492137,126.7828788,
KCOWRPO22N000006202,자연,자연_공원,비둘기,경기도,부천시,경기도 부천시 신흥로45번길 36(심곡동),,37.4882596,126.7750246,
KCOWRPO22N000006203,자연,자연_공원,사래울,경기도,부천시,경기도 부천시 부일로711번길 29(역곡동),,37.4861758,126.8082479,
KCOWRPO22N000006204,자연,자연_공원,산골,경기도,부천시,경기도 부천시 성주로 20(송내동),,37.4816639,126.7598262,
KCOWRPO22N000006205,자연,자연_공원,산들역사,경기도,부천시,경기도 부천시 범안로 225-2(옥길동),,37.4626624,126.8138408,
KCOWRPO22N000006206,자연,자연_공원,먼마루,경기도,부천시,경기도 부천시 성지로85번길 65(원종동),,37.5265987,126.8076181,
KCOWRPO22N000006207,자연,자연_공원,바람개비,경기도,부천시,경기도 부천시 양지로 88(범박동),,37.4733804,126.8122247,
KCOWRPO22N000006208,자연,자연_공원,반달,경기도,부천시,경기도 부천시 신상로 24(상동),,37.4903531,126.7483671,
KCOWRPO22N000006209,자연,자연_공원,백송마을,경기도,부천시,"경기도 부천시 부흥로 49(상동, 백송마을)",,37.4992734,126.7479851,
KCOWRPO22N000006210,자연,자연_공원,버들,경기도,부천시,경기도 부천시 옥길로56번길 140(옥길동),,37.4610589,126.8255451,
KCOWRPO22N000006211,자연,자연_공원,벌막,경기도,부천시,경기도 부천시 옥산로 15(중동),,37.4953983,126.7802607,
KCOWRPO22N000006212,자연,자연_공원,보배,경기도,부천시,경기도 부천시 계남로322번길 29-7(중동),,37.5018338,126.7810488,
KCOWRPO22N000006213,자연,자연_공원,향남2지구 5호근린(한우리공원),경기도,화성시,경기도 화성시 향남읍 상신하길로 64,,37.1002071,126.8969145,
KCOWRPO22N000006214,자연,자연_공원,향남2지구 2호 어린이(누리달),경기도,화성시,경기도 화성시 향남읍 한절이2길 5-1,,37.117158,126.9160259,
KCOWRPO22N000006215,자연,자연_공원,꿈마을,경기도,부천시,경기도 부천시 조마루로 343(중동),,37.4987412,126.7819755,
KCOWRPO22N000006216,자연,자연_공원,꿈빛,경기도,부천시,"경기도 부천시 신흥로276번길 15(중동, 래미안 부천 중동)",,37.5084852,126.7752198,
KCOWRPO22N000006217,자연,자연_공원,내동,경기도,부천시,경기도 부천시 삼작로 211(내동),,37.5204109,126.7848622,
KCOWRPO22N000006218,자연,자연_공원,내촌,경기도,부천시,경기도 부천시 부천로 430(내동),,37.5225149,126.784963,
KCOWRPO22N000006219,자연,자연_공원,다산,경기도,부천시,경기도 부천시 경인로101번길 45(송내동),,37.4858079,126.7657029,
KCOWRPO22N000006220,자연,자연_공원,다솜,경기도,부천시,"경기도 부천시 소사로78번길 81(소사본동, 두산아파트, 삼성.두산아파트, 삼성아파트)",,37.4673475,126.8001232,
KCOWRPO22N000006221,자연,자연_공원,덕산,경기도,부천시,경기도 부천시 오정로252번길 117(오정동),,37.5290754,126.7914872,
KCOWRPO22N000006222,자연,자연_공원,덕유,경기도,부천시,경기도 부천시 계남로 161(중동),,37.5084555,126.7672912,
KCOWRPO22N000006223,자연,자연_공원,도당,경기도,부천시,경기도 부천시 부천로354번길 100(도당동),,37.5170495,126.7931946,
KCOWRPO22N000006224,자연,자연_공원,도요새,경기도,부천시,"경기도 부천시 역곡로20번길 59(역곡동, 대우베스트빌)",,37.4885505,126.8148803,
KCOWRPO22N000006225,자연,자연_공원,도원,경기도,부천시,"경기도 부천시 성주로164번길 65(심곡본동, 다인베스트빌)",,37.4764454,126.7734359,
KCOWRPO22N000006226,자연,자연_공원,동화,경기도,부천시,경기도 부천시 수도로 224(도당동),,37.5205712,126.7896871,
KCOWRPO22N000006227,자연,자연_공원,먹적골,경기도,부천시,경기도 부천시 신흥로73번길 75(심곡동),,37.490871,126.7732007,
KCOWRPO22N000006228,자연,자연_공원,295호,경기도,부천시,경기도 부천시 경인로160번길 52(송내동),,37.4816176,126.7728995,
KCOWRPO22N000006229,자연,자연_공원,301호,경기도,부천시,경기도 부천시 삼작로 133(내동),,37.5205569,126.776273,
KCOWRPO22N000006230,자연,자연_공원,306호,경기도,부천시,경기도 부천시 부일로 365(중동),,37.4886334,126.7706577,
KCOWRPO22N000006231,자연,자연_공원,계남,경기도,부천시,경기도 부천시 송내대로 262(중동),,37.5065796,126.7592023,
KCOWRPO22N000006232,자연,자연_공원,고강선사유적,경기도,부천시,경기도 부천시 고리울로8번길 77(고강동),,37.5243765,126.81865,
KCOWRPO22N000006233,자연,자연_공원,고리울,경기도,부천시,경기도 부천시 고리울로40번길 13-9(고강동),,37.5266987,126.8208159,
KCOWRPO22N000006234,자연,자연_공원,구지,경기도,부천시,경기도 부천시 상일로 101(상동),,37.4918656,126.7538802,
KCOWRPO22N000006235,자연,자연_공원,천진리 전통마을숲,강원도,인제군,강원도 인제군 북면 어두원길 701-33,,38.258809,128.332103,
KCOWRPO22N000006236,자연,자연_공원,봉포 해풍공원,강원도,고성군,강원도 고성군 토성면 토성로 20,,38.145465,128.340609,
KCOWRPO22N000006237,자연,자연_공원,공원-93,전라남도,담양군,전라남도 담양군 대전면 신룡길 73,,35.2486628,126.8803487,
KCOWRPO22N000006238,자연,자연_공원,일직수변공원,경기도,광명시,경기도 광명시 오리로84번길 16(일직동),,37.412131,126.883703,
KCOWRPO22N000006239,자연,자연_공원,가학산근린공원,경기도,광명시,경기도 광명시 가학로85번길 134-6(가학동),,37.4272,126.8653,
KCOWRPO22N000006240,자연,자연_공원,양지사거리체육공원,경기도,광명시,경기도 광명시 서독로 335(일직동),,37.4164125,126.8776774,
KCOWRPO22N000006241,자연,자연_공원,광덕,경기도,광명시,경기도 광명시 도덕공원로 36(철산동),,37.4725,126.8658,
KCOWRPO22N000006242,자연,자연_공원,167호,경기도,부천시,"경기도 부천시 옥산로 7(중동, 리첸시아 중동)",,37.4949573,126.7788737,
KCOWRPO22N000006243,자연,자연_공원,169호(백동단지),경기도,부천시,"경기도 부천시 은성로67번길 12(소사본동, 소새울 KCC스위첸)",,37.475604,126.7999202,
KCOWRPO22N000006244,자연,자연_공원,291호,경기도,부천시,경기도 부천시 경인로 425(소사본동),,37.4822888,126.8018687,
KCOWRPO22N000006245,자연,자연_공원,하평,경기도,광명시,"경기도 광명시 소하로 38(소하동, 휴먼시아2단지아파트)",,37.4530058,126.8828837,
KCOWRPO22N000006246,자연,자연_공원,금빛,경기도,광명시,"경기도 광명시 소하로 161(소하동, 휴먼시아6단지아파트)",,37.4461861,126.8905038,
KCOWRPO22N000006247,자연,자연_공원,둔벙,경기도,광명시,"경기도 광명시 소하로 162(소하동, 휴먼시아7단지아파트)",,37.4445359,126.8916969,
KCOWRPO22N000006248,자연,자연_공원,성화,경기도,광명시,경기도 광명시 충현로38번길 18(소하동),,37.4345512,126.8839759,
KCOWRPO22N000006249,자연,자연_공원,선경,경기도,광명시,"경기도 광명시 충현로16번길 7(소하동, 대아빌라)",,37.4357051,126.8819609,
KCOWRPO22N000006250,자연,자연_공원,개운,경기도,광명시,경기도 광명시 영당안로 49(소하동),,37.4369712,126.8775002,
KCOWRPO22N000006251,자연,자연_공원,오리,경기도,광명시,경기도 광명시 영당로21번길 9(소하동),,37.4342145,126.8764151,
KCOWRPO22N000006252,자연,자연_공원,너부대,경기도,광명시,경기도 광명시 목감로 120(광명동),,37.4789239,126.8466199,
KCOWRPO22N000006253,자연,자연_공원,현 충,경기도,광명시,경기도 광명시 연서일로 10(철산동),,37.482755,126.8646514,
KCOWRPO22N000006254,자연,자연_공원,안터저수지,경기도,광명시,경기도 광명시 안재로1번길 27(하안동),,37.4593088,126.869821,
KCOWRPO22N000006255,자연,자연_공원,96호 공원,전라북도,군산시,전라북도 군산시 수송로 285(미장동),,35.967995,126.729868,
KCOWRPO22N000006256,자연,자연_공원,93호 공원,전라북도,군산시,전라북도 군산시 미장안길 17(미장동),,35.966231,126.725861,
KCOWRPO22N000006257,자연,자연_공원,남수송4길 공원,전라북도,군산시,전라북도 군산시 남수송1길 7(수송동),,35.960659,126.713767,
KCOWRPO22N000006258,자연,자연_공원,남수송5길 공원,전라북도,군산시,전라북도 군산시 남수송5길 4-3(수송동),,35.960818,126.710129,
KCOWRPO22N000006259,자연,자연_공원,서수송1길 공원,전라북도,군산시,전라북도 군산시 서수송안2길 19-2(나운동),,35.965054,126.706756,
KCOWRPO22N000006260,자연,자연_공원,황룡2길 공원,전라북도,군산시,"전라북도 군산시 미룡로 42(미룡동, 미룡(3)주공아파트)",,35.941039,126.690467,
KCOWRPO22N000006261,자연,자연_공원,미룡주공3차 공원,전라북도,군산시,"전라북도 군산시 미룡로 42(미룡동, 미룡(3)주공아파트)",,35.9430003,126.690135,
KCOWRPO22N000006262,자연,자연_공원,용소,대전광역시,서구,대전광역시 서구 괴곡1길 102(괴곡동),,36.3070308,127.3506341,
KCOWRPO22N000006263,자연,자연_공원,남산공원,충청남도,금산군,충청남도 금산군 금산읍 방아동4길 17,,36.0978929,127.4909658,
KCOWRPO22N000006264,자연,자연_공원,시민공원,전라남도,나주시,전라남도 나주시 남산길 23(남내동),,35.032289,126.7227475,
KCOWRPO22N000006265,자연,자연_공원,근린공원 제8호,전라남도,나주시,전라남도 나주시 문화로 92(빛가람동),,35.0101086,126.775532,
KCOWRPO22N000006266,자연,자연_공원,근린공원 제11호,전라남도,나주시,전라남도 나주시 문화로 16(빛가람동),,35.0089236,126.7684506,
KCOWRPO22N000006267,자연,자연_공원,통복2 수변공원(수촌지구),경기도,평택시,경기도 평택시 수촌길 50(칠원동),,37.0208022,127.113503,
KCOWRPO22N000006268,자연,자연_공원,신가어린이공원,서울특별시,서대문구,서울특별시 서대문구 거북골로22길 29-51(북가좌동),,37.580122,126.9083536,
KCOWRPO22N000006269,자연,자연_공원,백련어린이공원,서울특별시,서대문구,서울특별시 서대문구 명지대길 50(홍은동),,37.582234,126.9240153,
KCOWRPO22N000006270,자연,자연_공원,남이마을어린이공원,서울특별시,서대문구,서울특별시 서대문구 증가로12길 17(남가좌동),,37.579028,126.919623,
KCOWRPO22N000006271,자연,자연_공원,독립근린공원,서울특별시,서대문구,서울특별시 서대문구 독립문공원길 80(현저동),,37.5761055,126.9554446,
KCOWRPO22N000006272,자연,자연_공원,가좌어린이공원,서울특별시,서대문구,"서울특별시 서대문구 가재울로 45(남가좌동, 남가좌동현대아파트)",,37.5758679,126.9205476,
